timestamp,seed,task,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s,planner_seed
2026-09-13T11:56:24,14,move,pddlstream,fr5_vgc10_pb,1,0.08909066906198859,,0.5162;0.1964,0.4911;0.3563,180.0,3
2026-09-13T11:56:24,15,move,pddlstream,fr5_vgc10_pb,1,0.11806429107673466,,0.5119;0.1593,0.5314;0.3598,180.0,3
2026-09-13T11:56:24,16,move,pddlstream,fr5_vgc10_pb,1,0.4131481230724603,,0.5275;0.2102,0.5030;0.3775,180.0,3
2026-09-13T11:56:25,17,move,pddlstream,fr5_vgc10_pb,1,0.10982625093311071,,0.4828;0.1859,0.4354;0.3071,180.0,3
2026-09-13T11:56:25,18,move,pddlstream,fr5_vgc10_pb,1,0.07799148093909025,,0.5044;0.1824,0.4461;0.3130,180.0,3
2026-09-13T11:56:25,19,move,pddlstream,fr5_vgc10_pb,1,0.10910855396650732,,0.5181;0.1786,0.5255;0.3745,180.0,3
2026-09-13T11:56:25,20,move,pddlstream,fr5_vgc10_pb,1,0.24839454586617649,,0.4499;0.2234,0.4787;0.3457,180.0,3
2026-09-13T11:56:25,21,move,pddlstream,fr5_vgc10_pb,1,0.06491490895859897,,0.4823;0.1360,0.5014;0.3014,180.0,3
2026-09-13T11:56:25,22,move,pddlstream,fr5_vgc10_pb,1,0.08674808801151812,,0.5252;0.2084,0.4894;0.3424,180.0,3
2026-09-13T11:56:26,23,move,pddlstream,fr5_vgc10_pb,1,0.23334417189471424,,0.4602;0.1466,0.4809;0.3232,180.0,3
2026-09-13T11:56:26,24,move,pddlstream,fr5_vgc10_pb,1,0.11423812201246619,,0.5274;0.1334,0.5159;0.3529,180.0,3
2026-09-13T11:56:26,25,move,pddlstream,fr5_vgc10_pb,1,0.08895303006283939,,0.5391;0.2034,0.4564;0.3583,180.0,3
2026-09-13T11:56:26,26,move,pddlstream,fr5_vgc10_pb,1,0.10387131804600358,,0.5034;0.1417,0.4514;0.3323,180.0,3
2026-09-13T11:56:27,27,move,pddlstream,fr5_vgc10_pb,1,0.44391842116601765,,0.4410;0.1446,0.5282;0.3220,180.0,3
2026-09-13T11:56:27,28,move,pddlstream,fr5_vgc10_pb,1,0.06782946293242276,,0.5276;0.2198,0.5123;0.3146,180.0,3
2026-09-13T11:56:27,29,move,pddlstream,fr5_vgc10_pb,1,0.10437244712375104,,0.4794;0.1628,0.4577;0.3605,180.0,3
2026-09-13T11:56:27,0,move,pddlstream,fr5_vgc10_pb,1,0.09199270000681281,,0.5007;0.1977,0.5273;0.3632,180.0,4
2026-09-13T11:56:28,1,move,pddlstream,fr5_vgc10_pb,1,0.07716495404019952,,0.5228;0.1657,0.4366;0.3570,180.0,4
2026-09-13T11:56:28,2,move,pddlstream,fr5_vgc10_pb,1,0.18867381219752133,,0.4588;0.1303,0.4996;0.3379,180.0,4
2026-09-13T11:56:28,3,move,pddlstream,fr5_vgc10_pb,1,0.1314575739670545,,0.4879;0.1407,0.4452;0.3208,180.0,4
2026-09-13T11:56:28,4,move,pddlstream,fr5_vgc10_pb,1,0.1491900880355388,,0.5202;0.1422,0.4882;0.3719,180.0,4
2026-09-13T11:56:28,5,move,pddlstream,fr5_vgc10_pb,1,0.08223234000615776,,0.4808;0.1293,0.5337;0.3469,180.0,4
2026-09-13T11:56:29,6,move,pddlstream,fr5_vgc10_pb,1,0.3514649651478976,,0.5074;0.1577,0.4461;0.2868,180.0,4
2026-09-13T11:56:29,7,move,pddlstream,fr5_vgc10_pb,1,0.1469599101692438,,0.4405;0.2069,0.4806;0.3120,180.0,4
2026-09-13T11:56:29,8,move,pddlstream,fr5_vgc10_pb,1,0.290260611101985,,0.4838;0.1620,0.4817;0.3058,180.0,4
2026-09-13T11:56:30,9,move,pddlstream,fr5_vgc10_pb,1,0.08232287806458771,,0.5260;0.2166,0.4776;0.3302,180.0,4
2026-09-13T11:56:30,10,move,pddlstream,fr5_vgc10_pb,1,0.12123851594515145,,0.5089;0.2089,0.5295;0.3642,180.0,4
2026-09-13T11:56:30,11,move,pddlstream,fr5_vgc10_pb,1,0.0664064921438694,,0.4470;0.1377,0.4960;0.3186,180.0,4
